state,district,category,type,date,crimes,year
Sarawak,Bau,assault,robbery_gang_armed,2022-01-01,0,2022
Sarawak,Bau,assault,robbery_gang_armed,2023-01-01,0,2023
Sarawak,Bau,assault,robbery_gang_unarmed,2016-01-01,0,2016
Sarawak,Bau,assault,robbery_gang_unarmed,2017-01-01,3,2017
Sarawak,Bau,assault,robbery_gang_unarmed,2018-01-01,2,2018
Sarawak,Bau,assault,robbery_gang_unarmed,2019-01-01,4,2019
Sarawak,Bau,assault,robbery_gang_unarmed,2020-01-01,0,2020
Sarawak,Bau,assault,robbery_gang_unarmed,2021-01-01,0,2021
Sarawak,Bau,assault,robbery_gang_unarmed,2022-01-01,0,2022
Sarawak,Bau,assault,robbery_gang_unarmed,2023-01-01,2,2023
Sarawak,Bau,assault,robbery_solo_armed,2016-01-01,0,2016
Sarawak,Bau,assault,robbery_solo_armed,2017-01-01,0,2017
Sarawak,Bau,assault,robbery_solo_armed,2018-01-01,0,2018
Sarawak,Bau,assault,robbery_solo_armed,2019-01-01,0,2019
Sarawak,Bau,assault,robbery_solo_armed,2020-01-01,0,2020
Sarawak,Bau,assault,robbery_solo_armed,2021-01-01,0,2021
Sarawak,Bau,assault,robbery_solo_armed,2022-01-01,0,2022
Sarawak,Bau,assault,robbery_solo_armed,2023-01-01,1,2023
Sarawak,Bau,assault,robbery_solo_unarmed,2016-01-01,0,2016
Sarawak,Bau,assault,robbery_solo_unarmed,2017-01-01,0,2017
Sarawak,Bau,assault,robbery_solo_unarmed,2018-01-01,0,2018
Sarawak,Bau,assault,robbery_solo_unarmed,2019-01-01,0,2019
Sarawak,Bau,assault,robbery_solo_unarmed,2020-01-01,1,2020
Sarawak,Bau,assault,robbery_solo_unarmed,2021-01-01,0,2021
Sarawak,Bau,assault,robbery_solo_unarmed,2022-01-01,0,2022
Sarawak,Bau,assault,robbery_solo_unarmed,2023-01-01,1,2023
Sarawak,Bau,property,all,2016-01-01,41,2016
Sarawak,Bau,property,all,2017-01-01,39,2017
Sarawak,Bau,property,all,2018-01-01,42,2018
Sarawak,Bau,property,all,2019-01-01,38,2019
Sarawak,Bau,property,all,2020-01-01,27,2020
Sarawak,Bau,property,all,2021-01-01,27,2021
Sarawak,Bau,property,all,2022-01-01,45,2022
Sarawak,Bau,property,all,2023-01-01,62,2023
Sarawak,Bau,property,break_in,2016-01-01,9,2016
Sarawak,Bau,property,break_in,2017-01-01,9,2017
Sarawak,Bau,property,break_in,2018-01-01,11,2018
Sarawak,Bau,property,break_in,2019-01-01,12,2019
Sarawak,Bau,property,break_in,2020-01-01,10,2020
Sarawak,Bau,property,break_in,2021-01-01,3,2021
Sarawak,Bau,property,break_in,2022-01-01,7,2022
Sarawak,Bau,property,break_in,2023-01-01,21,2023
Sarawak,Bau,property,theft_other,2016-01-01,2,2016
Sarawak,Bau,property,theft_other,2017-01-01,4,2017
Sarawak,Bau,property,theft_other,2018-01-01,13,2018
Sarawak,Bau,property,theft_other,2019-01-01,7,2019
Sarawak,Bau,property,theft_other,2020-01-01,9,2020
Sarawak,Bau,property,theft_other,2021-01-01,23,2021
Sarawak,Bau,property,theft_other,2022-01-01,25,2022
Sarawak,Bau,property,theft_other,2023-01-01,17,2023
Sarawak,Bau,property,theft_vehicle_lorry,2016-01-01,3,2016
Sarawak,Bau,property,theft_vehicle_lorry,2017-01-01,2,2017
Sarawak,Bau,property,theft_vehicle_lorry,2018-01-01,0,2018
Sarawak,Bau,property,theft_vehicle_lorry,2019-01-01,0,2019
Sarawak,Bau,property,theft_vehicle_lorry,2020-01-01,0,2020
Sarawak,Bau,property,theft_vehicle_lorry,2021-01-01,0,2021
Sarawak,Bau,property,theft_vehicle_lorry,2022-01-01,0,2022
Sarawak,Bau,property,theft_vehicle_lorry,2023-01-01,0,2023
Sarawak,Bau,property,theft_vehicle_motorcar,2016-01-01,2,2016
Sarawak,Bau,property,theft_vehicle_motorcar,2017-01-01,1,2017
Sarawak,Bau,property,theft_vehicle_motorcar,2018-01-01,2,2018
Sarawak,Bau,property,theft_vehicle_motorcar,2019-01-01,3,2019
Sarawak,Bau,property,theft_vehicle_motorcar,2020-01-01,1,2020
Sarawak,Bau,property,theft_vehicle_motorcar,2021-01-01,0,2021
Sarawak,Bau,property,theft_vehicle_motorcar,2022-01-01,3,2022
Sarawak,Bau,property,theft_vehicle_motorcar,2023-01-01,5,2023
Sarawak,Bau,property,theft_vehicle_motorcycle,2016-01-01,25,2016
Sarawak,Bau,property,theft_vehicle_motorcycle,2017-01-01,23,2017
Sarawak,Bau,property,theft_vehicle_motorcycle,2018-01-01,16,2018
Sarawak,Bau,property,theft_vehicle_motorcycle,2019-01-01,16,2019
Sarawak,Bau,property,theft_vehicle_motorcycle,2020-01-01,7,2020
Sarawak,Bau,property,theft_vehicle_motorcycle,2021-01-01,1,2021
Sarawak,Bau,property,theft_vehicle_motorcycle,2022-01-01,10,2022
Sarawak,Bau,property,theft_vehicle_motorcycle,2023-01-01,19,2023
Sarawak,Belaga,assault,all,2016-01-01,17,2016
Sarawak,Belaga,assault,all,2017-01-01,6,2017
Sarawak,Belaga,assault,all,2018-01-01,10,2018
Sarawak,Belaga,assault,all,2019-01-01,6,2019
Sarawak,Belaga,assault,all,2020-01-01,6,2020
Sarawak,Belaga,assault,all,2021-01-01,7,2021
Sarawak,Belaga,assault,all,2022-01-01,3,2022
Sarawak,Belaga,assault,all,2023-01-01,2,2023
Sarawak,Belaga,assault,causing_injury,2016-01-01,6,2016
Sarawak,Belaga,assault,causing_injury,2017-01-01,4,2017
Sarawak,Belaga,assault,causing_injury,2018-01-01,7,2018
Sarawak,Belaga,assault,causing_injury,2019-01-01,3,2019
Sarawak,Belaga,assault,causing_injury,2020-01-01,6,2020
Sarawak,Belaga,assault,causing_injury,2021-01-01,4,2021
Sarawak,Belaga,assault,causing_injury,2022-01-01,2,2022
Sarawak,Belaga,assault,causing_injury,2023-01-01,1,2023
Sarawak,Belaga,assault,murder,2016-01-01,2,2016
Sarawak,Belaga,assault,murder,2017-01-01,0,2017
Sarawak,Belaga,assault,murder,2018-01-01,3,2018
Sarawak,Belaga,assault,murder,2019-01-01,0,2019
Sarawak,Belaga,assault,murder,2020-01-01,0,2020
Sarawak,Belaga,assault,murder,2021-01-01,0,2021
Sarawak,Belaga,assault,murder,2022-01-01,0,2022
Sarawak,Belaga,assault,murder,2023-01-01,0,2023
Sarawak,Belaga,assault,rape,2016-01-01,9,2016
Sarawak,Belaga,assault,rape,2017-01-01,2,2017
Sarawak,Belaga,assault,rape,2018-01-01,0,2018
Sarawak,Belaga,assault,rape,2019-01-01,1,2019
Sarawak,Belaga,assault,rape,2020-01-01,0,2020
Sarawak,Belaga,assault,rape,2021-01-01,3,2021
Sarawak,Belaga,assault,rape,2022-01-01,0,2022
Sarawak,Belaga,assault,rape,2023-01-01,1,2023
Sarawak,Belaga,assault,robbery_gang_armed,2016-01-01,0,2016
Sarawak,Belaga,assault,robbery_gang_armed,2017-01-01,0,2017
Sarawak,Belaga,assault,robbery_gang_armed,2018-01-01,0,2018
Sarawak,Belaga,assault,robbery_gang_armed,2019-01-01,0,2019
Sarawak,Belaga,assault,robbery_gang_armed,2020-01-01,0,2020
Sarawak,Belaga,assault,robbery_gang_armed,2021-01-01,0,2021
Sarawak,Belaga,assault,robbery_gang_armed,2022-01-01,1,2022
Sarawak,Belaga,assault,robbery_gang_armed,2023-01-01,0,2023
Sarawak,Belaga,assault,robbery_gang_unarmed,2016-01-01,0,2016
Sarawak,Belaga,assault,robbery_gang_unarmed,2017-01-01,0,2017
Sarawak,Belaga,assault,robbery_gang_unarmed,2018-01-01,0,2018
Sarawak,Belaga,assault,robbery_gang_unarmed,2019-01-01,2,2019
Sarawak,Belaga,assault,robbery_gang_unarmed,2020-01-01,0,2020
Sarawak,Belaga,assault,robbery_gang_unarmed,2021-01-01,0,2021
Sarawak,Belaga,assault,robbery_gang_unarmed,2022-01-01,0,2022
Sarawak,Belaga,assault,robbery_gang_unarmed,2023-01-01,0,2023
Sarawak,Belaga,assault,robbery_solo_armed,2016-01-01,0,2016
Sarawak,Belaga,assault,robbery_solo_armed,2017-01-01,0,2017
Sarawak,Belaga,assault,robbery_solo_armed,2018-01-01,0,2018
Sarawak,Belaga,assault,robbery_solo_armed,2019-01-01,0,2019
Sarawak,Belaga,assault,robbery_solo_armed,2020-01-01,0,2020
Sarawak,Belaga,assault,robbery_solo_armed,2021-01-01,0,2021
Sarawak,Belaga,assault,robbery_solo_armed,2022-01-01,0,2022
Sarawak,Belaga,assault,robbery_solo_armed,2023-01-01,0,2023
Sarawak,Belaga,assault,robbery_solo_unarmed,2016-01-01,0,2016
Sarawak,Belaga,assault,robbery_solo_unarmed,2017-01-01,0,2017
Sarawak,Belaga,assault,robbery_solo_unarmed,2018-01-01,0,2018
Sarawak,Belaga,assault,robbery_solo_unarmed,2019-01-01,0,2019
Sarawak,Belaga,assault,robbery_solo_unarmed,2020-01-01,0,2020
Sarawak,Belaga,assault,robbery_solo_unarmed,2021-01-01,0,2021
Sarawak,Belaga,assault,robbery_solo_unarmed,2022-01-01,0,2022
Sarawak,Belaga,assault,robbery_solo_unarmed,2023-01-01,0,2023
Sarawak,Belaga,property,all,2016-01-01,55,2016
Sarawak,Belaga,property,all,2017-01-01,67,2017
Sarawak,Belaga,property,all,2018-01-01,38,2018
Sarawak,Belaga,property,all,2019-01-01,26,2019
Sarawak,Belaga,property,all,2020-01-01,18,2020
Sarawak,Belaga,property,all,2021-01-01,19,2021
Sarawak,Belaga,property,all,2022-01-01,15,2022
Sarawak,Belaga,property,all,2023-01-01,32,2023
Sarawak,Belaga,property,break_in,2016-01-01,9,2016
Sarawak,Belaga,property,break_in,2017-01-01,20,2017
Sarawak,Belaga,property,break_in,2018-01-01,9,2018
Sarawak,Belaga,property,break_in,2019-01-01,5,2019
Sarawak,Belaga,property,break_in,2020-01-01,7,2020
Sarawak,Belaga,property,break_in,2021-01-01,4,2021
Sarawak,Belaga,property,break_in,2022-01-01,7,2022
Sarawak,Belaga,property,break_in,2023-01-01,8,2023
Sarawak,Belaga,property,theft_other,2016-01-01,44,2016
Sarawak,Belaga,property,theft_other,2017-01-01,44,2017
Sarawak,Belaga,property,theft_other,2018-01-01,25,2018
Sarawak,Belaga,property,theft_other,2019-01-01,16,2019
Sarawak,Belaga,property,theft_other,2020-01-01,9,2020
Sarawak,Belaga,property,theft_other,2021-01-01,14,2021
Sarawak,Belaga,property,theft_other,2022-01-01,8,2022
Sarawak,Belaga,property,theft_other,2023-01-01,23,2023
Sarawak,Belaga,property,theft_vehicle_lorry,2016-01-01,0,2016
Sarawak,Belaga,property,theft_vehicle_lorry,2017-01-01,1,2017
Sarawak,Belaga,property,theft_vehicle_lorry,2018-01-01,0,2018
Sarawak,Belaga,property,theft_vehicle_lorry,2019-01-01,0,2019
Sarawak,Belaga,property,theft_vehicle_lorry,2020-01-01,0,2020
Sarawak,Belaga,property,theft_vehicle_lorry,2021-01-01,0,2021
Sarawak,Belaga,property,theft_vehicle_lorry,2022-01-01,0,2022
Sarawak,Belaga,property,theft_vehicle_lorry,2023-01-01,1,2023
Sarawak,Belaga,property,theft_vehicle_motorcar,2016-01-01,0,2016
Sarawak,Belaga,property,theft_vehicle_motorcar,2017-01-01,0,2017
Sarawak,Belaga,property,theft_vehicle_motorcar,2018-01-01,1,2018
Sarawak,Belaga,property,theft_vehicle_motorcar,2019-01-01,0,2019
Sarawak,Belaga,property,theft_vehicle_motorcar,2020-01-01,0,2020
Sarawak,Belaga,property,theft_vehicle_motorcar,2021-01-01,0,2021
Sarawak,Belaga,property,theft_vehicle_motorcar,2022-01-01,0,2022
Sarawak,Belaga,property,theft_vehicle_motorcar,2023-01-01,0,2023
Sarawak,Belaga,property,theft_vehicle_motorcycle,2016-01-01,2,2016
Sarawak,Belaga,property,theft_vehicle_motorcycle,2017-01-01,2,2017
Sarawak,Belaga,property,theft_vehicle_motorcycle,2018-01-01,3,2018
Sarawak,Belaga,property,theft_vehicle_motorcycle,2019-01-01,5,2019
Sarawak,Belaga,property,theft_vehicle_motorcycle,2020-01-01,2,2020
Sarawak,Belaga,property,theft_vehicle_motorcycle,2021-01-01,1,2021
Sarawak,Belaga,property,theft_vehicle_motorcycle,2022-01-01,0,2022
Sarawak,Belaga,property,theft_vehicle_motorcycle,2023-01-01,0,2023
Sarawak,Betong,assault,all,2016-01-01,7,2016
Sarawak,Betong,assault,all,2017-01-01,18,2017
Sarawak,Betong,assault,all,2018-01-01,6,2018
Sarawak,Betong,assault,all,2019-01-01,11,2019
Sarawak,Betong,assault,all,2020-01-01,11,2020
Sarawak,Betong,assault,all,2021-01-01,11,2021
Sarawak,Betong,assault,all,2022-01-01,6,2022
Sarawak,Betong,assault,all,2023-01-01,13,2023
Sarawak,Betong,assault,causing_injury,2016-01-01,3,2016
Sarawak,Betong,assault,causing_injury,2017-01-01,7,2017
Sarawak,Betong,assault,causing_injury,2018-01-01,0,2018
Sarawak,Betong,assault,causing_injury,2019-01-01,5,2019
Sarawak,Betong,assault,causing_injury,2020-01-01,6,2020
Sarawak,Betong,assault,causing_injury,2021-01-01,3,2021
Sarawak,Betong,assault,causing_injury,2022-01-01,5,2022
Sarawak,Betong,assault,causing_injury,2023-01-01,8,2023
Sarawak,Betong,assault,murder,2016-01-01,0,2016
Sarawak,Betong,assault,murder,2017-01-01,0,2017
Sarawak,Betong,assault,murder,2018-01-01,0,2018
Sarawak,Betong,assault,murder,2019-01-01,1,2019
Sarawak,Betong,assault,murder,2020-01-01,1,2020
Sarawak,Betong,assault,murder,2021-01-01,2,2021
Sarawak,Betong,assault,murder,2022-01-01,0,2022
Sarawak,Betong,assault,murder,2023-01-01,0,2023
Sarawak,Betong,assault,rape,2016-01-01,2,2016
Sarawak,Betong,assault,rape,2017-01-01,7,2017
Sarawak,Betong,assault,rape,2018-01-01,3,2018
Sarawak,Betong,assault,rape,2019-01-01,4,2019
Sarawak,Betong,assault,rape,2020-01-01,1,2020
Sarawak,Betong,assault,rape,2021-01-01,5,2021
Sarawak,Betong,assault,rape,2022-01-01,0,2022
Sarawak,Betong,assault,rape,2023-01-01,3,2023
Sarawak,Betong,assault,robbery_gang_armed,2016-01-01,1,2016
Sarawak,Betong,assault,robbery_gang_armed,2017-01-01,0,2017
Sarawak,Betong,assault,robbery_gang_armed,2018-01-01,0,2018
Sarawak,Betong,assault,robbery_gang_armed,2019-01-01,0,2019
Sarawak,Betong,assault,robbery_gang_armed,2020-01-01,0,2020
Sarawak,Betong,assault,robbery_gang_armed,2021-01-01,0,2021
Sarawak,Betong,assault,robbery_gang_armed,2022-01-01,0,2022
Sarawak,Betong,assault,robbery_gang_armed,2023-01-01,0,2023
Sarawak,Betong,assault,robbery_gang_unarmed,2016-01-01,1,2016
Sarawak,Betong,assault,robbery_gang_unarmed,2017-01-01,4,2017
Sarawak,Betong,assault,robbery_gang_unarmed,2018-01-01,2,2018
Sarawak,Betong,assault,robbery_gang_unarmed,2019-01-01,1,2019
Sarawak,Betong,assault,robbery_gang_unarmed,2020-01-01,1,2020
Sarawak,Betong,assault,robbery_gang_unarmed,2021-01-01,1,2021
Sarawak,Betong,assault,robbery_gang_unarmed,2022-01-01,1,2022
Sarawak,Betong,assault,robbery_gang_unarmed,2023-01-01,1,2023
Sarawak,Betong,assault,robbery_solo_armed,2016-01-01,0,2016
Sarawak,Betong,assault,robbery_solo_armed,2017-01-01,0,2017
Sarawak,Betong,assault,robbery_solo_armed,2018-01-01,0,2018
Sarawak,Betong,assault,robbery_solo_armed,2019-01-01,0,2019
Sarawak,Betong,assault,robbery_solo_armed,2020-01-01,0,2020
Sarawak,Betong,assault,robbery_solo_armed,2021-01-01,0,2021
Sarawak,Betong,assault,robbery_solo_armed,2022-01-01,0,2022
Sarawak,Betong,assault,robbery_solo_armed,2023-01-01,0,2023
Sarawak,Betong,assault,robbery_solo_unarmed,2016-01-01,0,2016
Sarawak,Betong,assault,robbery_solo_unarmed,2017-01-01,0,2017
Sarawak,Betong,assault,robbery_solo_unarmed,2018-01-01,1,2018
Sarawak,Betong,assault,robbery_solo_unarmed,2019-01-01,0,2019
Sarawak,Betong,assault,robbery_solo_unarmed,2020-01-01,2,2020
Sarawak,Betong,assault,robbery_solo_unarmed,2021-01-01,0,2021
Sarawak,Betong,assault,robbery_solo_unarmed,2022-01-01,0,2022
Sarawak,Betong,assault,robbery_solo_unarmed,2023-01-01,1,2023
Sarawak,Betong,property,all,2016-01-01,69,2016
Sarawak,Betong,property,all,2017-01-01,45,2017
Sarawak,Betong,property,all,2018-01-01,62,2018
Sarawak,Betong,property,all,2019-01-01,56,2019
Sarawak,Betong,property,all,2020-01-01,61,2020
Sarawak,Betong,property,all,2021-01-01,73,2021
Sarawak,Betong,property,all,2022-01-01,76,2022
Sarawak,Betong,property,all,2023-01-01,64,2023
Sarawak,Betong,property,break_in,2016-01-01,14,2016
Sarawak,Betong,property,break_in,2017-01-01,16,2017
Sarawak,Betong,property,break_in,2018-01-01,24,2018
Sarawak,Betong,property,break_in,2019-01-01,28,2019
Sarawak,Betong,property,break_in,2020-01-01,33,2020
Sarawak,Betong,property,break_in,2021-01-01,24,2021
Sarawak,Betong,property,break_in,2022-01-01,30,2022
Sarawak,Betong,property,break_in,2023-01-01,18,2023
Sarawak,Betong,property,theft_other,2016-01-01,14,2016
Sarawak,Betong,property,theft_other,2017-01-01,7,2017
Sarawak,Betong,property,theft_other,2018-01-01,21,2018
Sarawak,Betong,property,theft_other,2019-01-01,20,2019
Sarawak,Betong,property,theft_other,2020-01-01,23,2020
Sarawak,Betong,property,theft_other,2021-01-01,40,2021
Sarawak,Betong,property,theft_other,2022-01-01,30,2022
Sarawak,Betong,property,theft_other,2023-01-01,32,2023
Sarawak,Betong,property,theft_vehicle_lorry,2016-01-01,0,2016
Sarawak,Betong,property,theft_vehicle_lorry,2017-01-01,1,2017
Sarawak,Betong,property,theft_vehicle_lorry,2018-01-01,0,2018
Sarawak,Betong,property,theft_vehicle_lorry,2019-01-01,0,2019
Sarawak,Betong,property,theft_vehicle_lorry,2020-01-01,0,2020
Sarawak,Betong,property,theft_vehicle_lorry,2021-01-01,0,2021
Sarawak,Betong,property,theft_vehicle_lorry,2022-01-01,0,2022
Sarawak,Betong,property,theft_vehicle_lorry,2023-01-01,1,2023
Sarawak,Betong,property,theft_vehicle_motorcar,2016-01-01,4,2016
Sarawak,Betong,property,theft_vehicle_motorcar,2017-01-01,4,2017
Sarawak,Betong,property,theft_vehicle_motorcar,2018-01-01,1,2018
Sarawak,Betong,property,theft_vehicle_motorcar,2019-01-01,1,2019
Sarawak,Betong,property,theft_vehicle_motorcar,2020-01-01,1,2020
Sarawak,Betong,property,theft_vehicle_motorcar,2021-01-01,1,2021
Sarawak,Betong,property,theft_vehicle_motorcar,2022-01-01,8,2022
Sarawak,Betong,property,theft_vehicle_motorcar,2023-01-01,3,2023
Sarawak,Betong,property,theft_vehicle_motorcycle,2016-01-01,37,2016
Sarawak,Betong,property,theft_vehicle_motorcycle,2017-01-01,17,2017
Sarawak,Betong,property,theft_vehicle_motorcycle,2018-01-01,16,2018
Sarawak,Betong,property,theft_vehicle_motorcycle,2019-01-01,7,2019
Sarawak,Betong,property,theft_vehicle_motorcycle,2020-01-01,4,2020
Sarawak,Betong,property,theft_vehicle_motorcycle,2021-01-01,8,2021
Sarawak,Betong,property,theft_vehicle_motorcycle,2022-01-01,8,2022
Sarawak,Betong,property,theft_vehicle_motorcycle,2023-01-01,10,2023
Sarawak,Bintulu,assault,all,2016-01-01,72,2016
Sarawak,Bintulu,assault,all,2017-01-01,63,2017
Sarawak,Bintulu,assault,all,2018-01-01,34,2018
Sarawak,Bintulu,assault,all,2019-01-01,53,2019
Sarawak,Bintulu,assault,all,2020-01-01,33,2020
Sarawak,Bintulu,assault,all,2021-01-01,31,2021
Sarawak,Bintulu,assault,all,2022-01-01,50,2022
Sarawak,Bintulu,assault,all,2023-01-01,37,2023
Sarawak,Bintulu,assault,causing_injury,2016-01-01,32,2016
Sarawak,Bintulu,assault,causing_injury,2017-01-01,21,2017
Sarawak,Bintulu,assault,causing_injury,2018-01-01,3,2018
Sarawak,Bintulu,assault,causing_injury,2019-01-01,17,2019
Sarawak,Bintulu,assault,causing_injury,2020-01-01,23,2020
Sarawak,Bintulu,assault,causing_injury,2021-01-01,21,2021
Sarawak,Bintulu,assault,causing_injury,2022-01-01,25,2022
Sarawak,Bintulu,assault,causing_injury,2023-01-01,14,2023
Sarawak,Bintulu,assault,murder,2016-01-01,3,2016
Sarawak,Bintulu,assault,murder,2017-01-01,2,2017
Sarawak,Bintulu,assault,murder,2018-01-01,0,2018
Sarawak,Bintulu,assault,murder,2019-01-01,4,2019
Sarawak,Bintulu,assault,murder,2020-01-01,1,2020
Sarawak,Bintulu,assault,murder,2021-01-01,3,2021
Sarawak,Bintulu,assault,murder,2022-01-01,2,2022
Sarawak,Bintulu,assault,murder,2023-01-01,2,2023
Sarawak,Bintulu,assault,rape,2016-01-01,19,2016
Sarawak,Bintulu,assault,rape,2017-01-01,12,2017
Sarawak,Bintulu,assault,rape,2018-01-01,5,2018
Sarawak,Bintulu,assault,rape,2019-01-01,7,2019
Sarawak,Bintulu,assault,rape,2020-01-01,4,2020
Sarawak,Bintulu,assault,rape,2021-01-01,3,2021
Sarawak,Bintulu,assault,rape,2022-01-01,12,2022
Sarawak,Bintulu,assault,rape,2023-01-01,12,2023
Sarawak,Bintulu,assault,robbery_gang_armed,2016-01-01,0,2016
Sarawak,Bintulu,assault,robbery_gang_armed,2017-01-01,0,2017
Sarawak,Bintulu,assault,robbery_gang_armed,2018-01-01,0,2018
Sarawak,Bintulu,assault,robbery_gang_armed,2019-01-01,0,2019
Sarawak,Bintulu,assault,robbery_gang_armed,2020-01-01,0,2020
Sarawak,Bintulu,assault,robbery_gang_armed,2021-01-01,0,2021
Sarawak,Bintulu,assault,robbery_gang_armed,2022-01-01,0,2022
Sarawak,Bintulu,assault,robbery_gang_armed,2023-01-01,1,2023
Sarawak,Bintulu,assault,robbery_gang_unarmed,2016-01-01,13,2016
Sarawak,Bintulu,assault,robbery_gang_unarmed,2017-01-01,20,2017
Sarawak,Bintulu,assault,robbery_gang_unarmed,2018-01-01,18,2018
Sarawak,Bintulu,assault,robbery_gang_unarmed,2019-01-01,22,2019
Sarawak,Bintulu,assault,robbery_gang_unarmed,2020-01-01,2,2020
Sarawak,Bintulu,assault,robbery_gang_unarmed,2021-01-01,1,2021
Sarawak,Bintulu,assault,robbery_gang_unarmed,2022-01-01,5,2022
Sarawak,Bintulu,assault,robbery_gang_unarmed,2023-01-01,5,2023
Sarawak,Bintulu,assault,robbery_solo_armed,2016-01-01,0,2016
Sarawak,Bintulu,assault,robbery_solo_armed,2017-01-01,0,2017
Sarawak,Bintulu,assault,robbery_solo_armed,2018-01-01,0,2018
Sarawak,Bintulu,assault,robbery_solo_armed,2019-01-01,0,2019
Sarawak,Bintulu,assault,robbery_solo_armed,2020-01-01,0,2020
Sarawak,Bintulu,assault,robbery_solo_armed,2021-01-01,0,2021
Sarawak,Bintulu,assault,robbery_solo_armed,2022-01-01,0,2022
Sarawak,Bintulu,assault,robbery_solo_armed,2023-01-01,0,2023
Sarawak,Bintulu,assault,robbery_solo_unarmed,2016-01-01,5,2016
Sarawak,Bintulu,assault,robbery_solo_unarmed,2017-01-01,8,2017
Sarawak,Bintulu,assault,robbery_solo_unarmed,2018-01-01,8,2018
Sarawak,Bintulu,assault,robbery_solo_unarmed,2019-01-01,3,2019
Sarawak,Bintulu,assault,robbery_solo_unarmed,2020-01-01,3,2020
Sarawak,Bintulu,assault,robbery_solo_unarmed,2021-01-01,3,2021
Sarawak,Bintulu,assault,robbery_solo_unarmed,2022-01-01,6,2022
Sarawak,Bintulu,assault,robbery_solo_unarmed,2023-01-01,3,2023
Sarawak,Bintulu,property,all,2016-01-01,610,2016
Sarawak,Bintulu,property,all,2017-01-01,522,2017
Sarawak,Bintulu,property,all,2018-01-01,429,2018
Sarawak,Bintulu,property,all,2019-01-01,416,2019
Sarawak,Bintulu,property,all,2020-01-01,316,2020
Sarawak,Bintulu,property,all,2021-01-01,282,2021
Sarawak,Bintulu,property,all,2022-01-01,354,2022
Sarawak,Bintulu,property,all,2023-01-01,337,2023
Sarawak,Bintulu,property,break_in,2016-01-01,157,2016
Sarawak,Bintulu,property,break_in,2017-01-01,145,2017
Sarawak,Bintulu,property,break_in,2018-01-01,104,2018
Sarawak,Bintulu,property,break_in,2019-01-01,113,2019
Sarawak,Bintulu,property,break_in,2020-01-01,94,2020
Sarawak,Bintulu,property,break_in,2021-01-01,63,2021
Sarawak,Bintulu,property,break_in,2022-01-01,108,2022
Sarawak,Bintulu,property,break_in,2023-01-01,109,2023
Sarawak,Bintulu,property,theft_other,2016-01-01,149,2016
Sarawak,Bintulu,property,theft_other,2017-01-01,144,2017
Sarawak,Bintulu,property,theft_other,2018-01-01,133,2018
Sarawak,Bintulu,property,theft_other,2019-01-01,147,2019
Sarawak,Bintulu,property,theft_other,2020-01-01,143,2020
Sarawak,Bintulu,property,theft_other,2021-01-01,179,2021
Sarawak,Bintulu,property,theft_other,2022-01-01,178,2022
Sarawak,Bintulu,property,theft_other,2023-01-01,149,2023
Sarawak,Bintulu,property,theft_vehicle_lorry,2016-01-01,23,2016
Sarawak,Bintulu,property,theft_vehicle_lorry,2017-01-01,13,2017
Sarawak,Bintulu,property,theft_vehicle_lorry,2018-01-01,6,2018
Sarawak,Bintulu,property,theft_vehicle_lorry,2019-01-01,10,2019
Sarawak,Bintulu,property,theft_vehicle_lorry,2020-01-01,5,2020
Sarawak,Bintulu,property,theft_vehicle_lorry,2021-01-01,1,2021
